car_type,car_model,engine_class,chassis_weight_kg,moment_of_inertia,engine_weight_kg,thruster_weight_kg,fuel_weight_kg,starting_fuel_kWh,fuel_type,energy_density_MJ_per_kg,mass_density_kg_per_L,total_thrust_kN,thrust_rear_kN,thrust_front_kN,thrust_side_kN,FOV_Threat_Count,Min_Distance_In_FOV,FOV_Density,FOV_Front_Cone_Threat_Count,Angle_Weighted_Density,Threats_Left_Sector,Threats_Right_Sector,Average_Threat_Angle_Offset,heading_deg,previous_heading_deg,test_id,test_date,assigned_by,mission_type,crew_status,navigation_mode,origin_station,destination_station,car_color,last_telemetry_message,ship_serial_number
SUV,Vortex R7,Ion-A,1250,1.5,276,160,171,182.6,IonGel,5.2,1.1,41.2,24.7,12.4,4.1,4,4.787,0.146,0,0.621,1,5,69.3,46,352,CASE-158-E,4025-10-23,Axel Orov,commute,automated,auto,Helion Hub,Cryon Reach,FloralWhite,Re-routing due to unstable path.,CXS-9306-KL
Sedan,Stratos M2,Fusion-B,950,1.2,197,141,231,189.3,IonGel,5.2,1.1,76.9,46.1,23.1,7.7,7,8.988,0.737,2,0.917,1,3,28.0,113,176,CASE-4395-X,4025-03-02,Marshal Keir,commute,automated,auto,Zenthar Relay,Lunaris Port,DarkGoldenRod,Clear path confirmed. Continuing cruise.,CXS-8445-LK
Sedan,Stratos M2,Ion-A,950,1.2,181,118,140,224.0,IonGel,5.2,1.1,79.7,47.8,23.9,8.0,6,6.774,0.971,0,0.865,0,0,41.8,88,112,CASE-1865-M,4025-09-04,Captain Kael,commute,automated,auto,Orryx Haven,Helion Hub,PaleGoldenRod,Power levels nominal. Adjusting trajectory.,CXS-1907-OI
SUV,Vortex R7,Fusion-B,1250,1.5,304,166,113,117.1,IonGel,5.2,1.1,62.5,37.5,18.8,6.2,1,9.177,0.998,0,0.131,2,4,64.4,5,254,CASE-7835-Z,4025-02-24,Elia Vorn,commute,automated,auto,Orryx Haven,Zenthar Relay,PeachPuff,Power levels nominal. Adjusting trajectory.,CXS-8035-UZ
SUV,Vortex R7,Ion-A,1250,1.5,291,154,293,151.7,PlasmaCell,6.7,1.3,55.3,33.2,16.6,5.5,3,3.772,0.121,1,0.375,5,1,86.8,158,251,CASE-1852-E,4025-08-14,Marshal Keir,commute,automated,auto,Lunaris Port,Cryon Reach,Chocolate,Fuel low. Navigating around debris.,CXS-3439-FD
SUV,Vortex R7,Fusion-B,1250,1.5,280,162,207,116.6,PlasmaCell,6.7,1.3,80.0,48.0,24.0,8.0,2,6.877,0.495,3,0.695,2,5,70.5,78,66,CASE-9678-P,4025-12-22,Captain Kael,commute,automated,auto,Orryx Haven,Vega Spire,Purple,Power levels nominal. Adjusting trajectory.,CXS-5522-FT
Sedan,Stratos M2,Fusion-B,950,1.2,259,128,239,188.4,FusionCore,8.4,1.6,74.3,44.6,22.3,7.4,1,6.252,0.418,0,0.301,2,1,11.3,160,139,CASE-5875-T,4025-08-27,Axel Orov,commute,automated,auto,Zenthar Relay,Thalos Crossing,Black,Clear path confirmed. Continuing cruise.,CXS-4432-VX
SUV,Vortex R7,Ion-A,1250,1.5,256,159,207,275.7,PlasmaCell,6.7,1.3,70.2,42.1,21.1,7.0,6,6.537,0.246,0,0.405,2,5,73.7,63,51,CASE-7914-P,4025-06-26,Marshal Keir,commute,automated,auto,Orryx Haven,Lunaris Port,DarkOliveGreen,Power levels nominal. Adjusting trajectory.,CXS-9078-NO
Sedan,Stratos M2,Ion-A,950,1.2,249,135,235,129.4,IonGel,5.2,1.1,50.0,30.0,15.0,5.0,4,8.941,0.751,2,0.408,3,3,23.4,9,177,CASE-1037-I,4025-06-22,Axel Orov,commute,automated,auto,Cerebra Ring,Vega Spire,Maroon,Fuel low. Navigating around debris.,CXS-2611-AW
Sedan,Stratos M2,Plasma-A,950,1.2,185,111,141,263.0,IonGel,5.2,1.1,54.8,32.9,16.4,5.5,3,2.058,0.386,3,0.807,1,0,64.2,328,258,CASE-8598-Y,4025-12-06,Axel Orov,commute,automated,auto,Cryon Reach,Cerebra Ring,Ivory,Power levels nominal. Adjusting trajectory.,CXS-7308-VK
Sedan,Stratos M2,Plasma-A,950,1.2,187,112,115,299.9,IonGel,5.2,1.1,48.1,28.9,14.4,4.8,3,1.106,0.958,0,0.7,4,3,68.6,284,212,CASE-8570-W,4025-02-26,Dr. Calix Renner,commute,automated,auto,Thalos Crossing,Zenthar Relay,DarkGray,Power levels nominal. Adjusting trajectory.,CXS-1746-NV
Micro,Nimbus X1,Plasma-A,700,0.8,126,120,139,252.1,FusionCore,8.4,1.6,77.6,46.6,23.3,7.8,4,6.86,0.397,0,0.082,2,1,30.4,84,61,CASE-4072-P,4025-10-21,Axel Orov,commute,automated,auto,Lunaris Port,Cerebra Ring,MediumTurquoise,Power levels nominal. Adjusting trajectory.,CXS-1370-VV
SUV,Vortex R7,Plasma-A,1250,1.5,271,175,273,273.4,PlasmaCell,6.7,1.3,57.7,34.6,17.3,5.8,0,5.349,0.194,5,0.779,1,1,80.4,346,305,CASE-6305-E,4025-10-25,Marshal Keir,commute,automated,auto,Lunaris Port,Zenthar Relay,CadetBlue,Clear path confirmed. Continuing cruise.,CXS-7294-AU
SUV,Vortex R7,Ion-A,1250,1.5,311,171,237,139.6,IonGel,5.2,1.1,53.6,32.2,16.1,5.4,1,1.079,0.596,5,0.778,4,0,1.3,333,131,CASE-8283-P,4025-09-28,Commander Yulo,commute,automated,auto,Cryon Reach,Lunaris Port,Snow,Clear path confirmed. Continuing cruise.,CXS-5803-FC
Sedan,Stratos M2,Fusion-B,950,1.2,197,113,147,132.5,FusionCore,8.4,1.6,73.0,43.8,21.9,7.3,6,8.496,0.68,3,0.359,5,0,22.1,186,356,CASE-5253-H,4025-10-22,Dr. Calix Renner,commute,automated,auto,Cerebra Ring,Zenthar Relay,MediumPurple,Clear path confirmed. Continuing cruise.,CXS-3327-IB
Sedan,Stratos M2,Plasma-A,950,1.2,221,103,129,267.7,PlasmaCell,6.7,1.3,75.8,45.5,22.7,7.6,2,1.458,0.831,2,0.163,5,5,62.5,317,275,CASE-3648-R,4025-08-01,Elia Vorn,commute,automated,auto,Orryx Haven,Zenthar Relay,OldLace,Power levels nominal. Adjusting trajectory.,CXS-4639-MH
Micro,Nimbus X1,Ion-A,700,0.8,128,98,174,200.7,PlasmaCell,6.7,1.3,48.8,29.3,14.6,4.9,1,3.787,0.228,0,0.731,5,4,89.0,357,148,CASE-7521-O,4025-10-26,Elia Vorn,commute,automated,auto,Lunaris Port,Cryon Reach,RosyBrown,Clear path confirmed. Continuing cruise.,CXS-7623-CP
Micro,Nimbus X1,Fusion-B,700,0.8,170,95,270,273.5,IonGel,5.2,1.1,64.6,38.8,19.4,6.5,0,8.571,0.35,2,0.16,4,3,77.0,62,163,CASE-5178-D,4025-02-03,Axel Orov,commute,automated,auto,Helion Hub,Vega Spire,SpringGreen,Minor vibration detected. Monitoring systems.,CXS-8740-XU
Sedan,Stratos M2,Ion-A,950,1.2,250,121,290,253.0,FusionCore,8.4,1.6,74.6,44.8,22.4,7.5,0,6.431,0.537,1,0.39,0,5,73.1,236,82,CASE-1681-M,4025-08-11,Elia Vorn,commute,automated,auto,Orryx Haven,Helion Hub,PaleVioletRed,Clear path confirmed. Continuing cruise.,CXS-4720-BR
Micro,Nimbus X1,Plasma-A,700,0.8,144,81,175,257.4,IonGel,5.2,1.1,57.4,34.4,17.2,5.7,1,1.542,0.497,3,0.367,5,3,47.8,328,117,CASE-2-C,4025-08-15,Axel Orov,commute,automated,auto,Helion Hub,Thalos Crossing,LimeGreen,Clear path confirmed. Continuing cruise.,CXS-8883-QR
Micro,Nimbus X1,Ion-A,700,0.8,166,83,125,197.3,IonGel,5.2,1.1,52.3,31.4,15.7,5.2,1,5.472,0.5,0,0.168,3,5,47.5,75,230,CASE-7474-K,4025-08-10,Dr. Calix Renner,commute,automated,auto,Cryon Reach,Helion Hub,Moccasin,Fuel low. Navigating around debris.,CXS-4046-BH
Micro,Nimbus X1,Fusion-B,700,0.8,153,99,214,183.3,IonGel,5.2,1.1,50.0,30.0,15.0,5.0,1,7.556,0.291,2,0.684,1,1,80.4,220,258,CASE-5439-R,4025-03-16,Zara Strix,commute,automated,auto,Lunaris Port,Zenthar Relay,Sienna,Fuel low. Navigating around debris.,CXS-8785-WV
Micro,Nimbus X1,Fusion-B,700,0.8,123,106,277,106.0,PlasmaCell,6.7,1.3,50.5,30.3,15.1,5.1,5,7.885,0.398,4,0.587,1,4,37.6,42,167,CASE-7414-D,4025-01-23,Tamsin Ryx,commute,automated,auto,Cerebra Ring,Zenthar Relay,DarkGray,Fuel low. Navigating around debris.,CXS-8362-YV
SUV,Vortex R7,Ion-A,1250,1.5,282,189,180,138.4,IonGel,5.2,1.1,66.2,39.7,19.9,6.6,8,5.235,0.402,0,0.847,4,2,13.2,92,244,CASE-35-K,4025-12-16,Commander Yulo,commute,automated,auto,Helion Hub,Cryon Reach,MidnightBlue,Power levels nominal. Adjusting trajectory.,CXS-4441-UZ
SUV,Vortex R7,Fusion-B,1250,1.5,266,169,152,136.1,PlasmaCell,6.7,1.3,68.2,40.9,20.5,6.8,1,8.547,0.543,2,0.163,1,4,79.5,190,58,CASE-8973-Q,4025-02-04,Marshal Keir,commute,automated,auto,Orryx Haven,Cerebra Ring,Navy,Clear path confirmed. Continuing cruise.,CXS-5734-WD
SUV,Vortex R7,Ion-A,1250,1.5,320,165,241,146.5,PlasmaCell,6.7,1.3,55.0,33.0,16.5,5.5,1,9.225,1.029,3,1.023,1,5,35.8,253,39,CASE-2689-P,4025-01-07,Zara Strix,commute,automated,auto,Vega Spire,Thalos Crossing,DarkSlateGray,Minor vibration detected. Monitoring systems.,CXS-1992-WX
SUV,Vortex R7,Plasma-A,1250,1.5,319,141,215,192.9,IonGel,5.2,1.1,75.5,45.3,22.6,7.6,0,7.36,0.353,0,0.453,2,3,52.0,57,225,CASE-6704-D,4025-04-15,Elia Vorn,commute,automated,auto,Lunaris Port,Orryx Haven,LightCyan,Clear path confirmed. Continuing cruise.,CXS-3619-TG
Micro,Nimbus X1,Ion-A,700,0.8,137,108,161,283.2,FusionCore,8.4,1.6,40.2,24.1,12.1,4.0,0,4.207,0.843,0,0.221,1,3,63.1,252,92,CASE-1978-M,4025-06-09,Dr. Calix Renner,commute,automated,auto,Cryon Reach,Helion Hub,IndianRed,Clear path confirmed. Continuing cruise.,CXS-9862-OZ
Sedan,Stratos M2,Ion-A,950,1.2,200,136,199,144.4,IonGel,5.2,1.1,66.1,39.7,19.8,6.6,6,5.114,0.838,1,0.309,4,3,23.8,320,300,CASE-5536-D,4025-03-27,Zara Strix,commute,automated,auto,Zenthar Relay,Thalos Crossing,PapayaWhip,Power levels nominal. Adjusting trajectory.,CXS-7121-BU
Sedan,Stratos M2,Plasma-A,950,1.2,237,146,229,271.8,IonGel,5.2,1.1,57.4,34.4,17.2,5.7,0,5.969,0.934,1,0.173,2,2,79.4,121,317,CASE-9647-D,4025-07-28,Commander Yulo,commute,automated,auto,Lunaris Port,Zenthar Relay,RoyalBlue,Re-routing due to unstable path.,CXS-1533-OV
SUV,Vortex R7,Plasma-A,1250,1.5,283,174,108,217.0,PlasmaCell,6.7,1.3,46.9,28.1,14.1,4.7,0,3.117,0.238,5,0.35,0,4,79.6,115,172,CASE-8260-E,4025-04-06,Tamsin Ryx,commute,automated,auto,Orryx Haven,Cryon Reach,SpringGreen,Fuel low. Navigating around debris.,CXS-5647-AQ
SUV,Vortex R7,Plasma-A,1250,1.5,337,197,157,271.1,IonGel,5.2,1.1,63.2,37.9,19.0,6.3,2,2.512,0.441,2,0.787,4,5,66.6,330,118,CASE-795-R,4025-04-25,Tamsin Ryx,commute,automated,auto,Zenthar Relay,Cerebra Ring,Plum,Minor vibration detected. Monitoring systems.,CXS-3006-SP
Sedan,Stratos M2,Plasma-A,950,1.2,214,148,123,132.3,FusionCore,8.4,1.6,63.2,37.9,19.0,6.3,2,2.028,0.54,2,0.582,0,0,34.6,304,137,CASE-2903-W,4025-07-11,Captain Kael,commute,automated,auto,Thalos Crossing,Cerebra Ring,ForestGreen,Minor vibration detected. Monitoring systems.,CXS-2522-XE
Micro,Nimbus X1,Ion-A,700,0.8,133,108,259,297.2,FusionCore,8.4,1.6,43.9,26.3,13.2,4.4,2,4.408,0.219,1,0.153,5,3,22.7,52,72,CASE-6347-V,4025-02-23,Zara Strix,commute,automated,auto,Orryx Haven,Vega Spire,MediumBlue,Clear path confirmed. Continuing cruise.,CXS-1416-QM
Micro,Nimbus X1,Fusion-B,700,0.8,147,87,296,145.7,FusionCore,8.4,1.6,40.2,24.1,12.1,4.0,0,7.157,0.736,1,0.088,1,0,52.4,53,153,CASE-9977-W,4025-03-09,Axel Orov,commute,automated,auto,Orryx Haven,Cerebra Ring,LightBlue,Re-routing due to unstable path.,CXS-4895-IM
Micro,Nimbus X1,Fusion-B,700,0.8,173,83,213,197.0,PlasmaCell,6.7,1.3,63.7,38.2,19.1,6.4,4,2.322,0.597,2,0.688,4,0,53.2,3,154,CASE-4819-O,4025-03-12,Commander Yulo,commute,automated,auto,Orryx Haven,Cryon Reach,DarkSlateBlue,Minor vibration detected. Monitoring systems.,CXS-9892-EN
SUV,Vortex R7,Plasma-A,1250,1.5,313,142,226,226.8,FusionCore,8.4,1.6,73.2,43.9,22.0,7.3,7,1.902,0.931,3,0.688,2,0,79.5,170,325,CASE-8393-J,4025-10-19,Tamsin Ryx,commute,automated,auto,Cryon Reach,Vega Spire,Maroon,Fuel low. Navigating around debris.,CXS-9248-WX
SUV,Vortex R7,Plasma-A,1250,1.5,317,173,289,208.3,IonGel,5.2,1.1,78.9,47.3,23.7,7.9,1,5.536,0.211,0,0.94,5,2,66.3,41,299,CASE-3560-G,4025-03-13,Zara Strix,commute,automated,auto,Helion Hub,Cerebra Ring,HoneyDew,Clear path confirmed. Continuing cruise.,CXS-7419-TW
Sedan,Stratos M2,Fusion-B,950,1.2,251,110,146,273.9,IonGel,5.2,1.1,40.3,24.2,12.1,4.0,5,8.843,0.249,4,0.888,0,1,71.4,125,140,CASE-5657-V,4025-12-26,Marshal Keir,commute,automated,auto,Vega Spire,Helion Hub,DarkSeaGreen,Re-routing due to unstable path.,CXS-2428-WU
SUV,Vortex R7,Ion-A,1250,1.5,322,176,252,102.3,IonGel,5.2,1.1,40.5,24.3,12.2,4.0,5,3.427,0.418,3,0.185,2,5,3.5,118,314,CASE-8255-R,4025-01-05,Marshal Keir,commute,automated,auto,Cerebra Ring,Cryon Reach,MediumBlue,Clear path confirmed. Continuing cruise.,CXS-2226-WD
Sedan,Stratos M2,Fusion-B,950,1.2,190,136,162,174.1,IonGel,5.2,1.1,48.0,28.8,14.4,4.8,1,3.063,0.726,0,0.14,0,2,36.0,204,56,CASE-9212-P,4025-08-03,Marshal Keir,commute,automated,auto,Orryx Haven,Vega Spire,PapayaWhip,Re-routing due to unstable path.,CXS-7848-VX
Sedan,Stratos M2,Plasma-A,950,1.2,240,127,200,156.3,IonGel,5.2,1.1,68.3,41.0,20.5,6.8,6,3.355,0.848,1,0.215,1,3,10.3,329,316,CASE-4684-N,4025-06-08,Dr. Calix Renner,commute,automated,auto,Helion Hub,Lunaris Port,Aquamarine,Minor vibration detected. Monitoring systems.,CXS-5243-QD
SUV,Vortex R7,Ion-A,1250,1.5,261,167,135,287.7,FusionCore,8.4,1.6,68.6,41.2,20.6,6.9,2,5.229,0.446,3,0.746,5,1,71.1,309,149,CASE-6240-E,4025-02-24,Axel Orov,commute,automated,auto,Cerebra Ring,Orryx Haven,CadetBlue,Re-routing due to unstable path.,CXS-3950-VB
Micro,Nimbus X1,Ion-A,700,0.8,122,97,117,194.7,FusionCore,8.4,1.6,74.3,44.6,22.3,7.4,7,5.961,0.71,0,0.217,2,0,69.2,86,112,CASE-4374-Y,4025-02-27,Commander Yulo,commute,automated,auto,Vega Spire,Helion Hub,DodgerBlue,Power levels nominal. Adjusting trajectory.,CXS-5401-JV
SUV,Vortex R7,Fusion-B,1250,1.5,304,189,150,200.2,FusionCore,8.4,1.6,55.5,33.3,16.6,5.6,4,4.259,0.841,4,0.279,1,4,39.0,136,32,CASE-2399-B,4025-06-28,Dr. Calix Renner,commute,automated,auto,Zenthar Relay,Cryon Reach,LightYellow,Fuel low. Navigating around debris.,CXS-1198-GY
Sedan,Stratos M2,Plasma-A,950,1.2,256,121,228,274.9,IonGel,5.2,1.1,65.0,39.0,19.5,6.5,3,8.07,0.826,0,0.081,0,2,44.0,331,325,CASE-529-L,4025-02-13,Axel Orov,commute,automated,auto,Helion Hub,Cryon Reach,RoyalBlue,Fuel low. Navigating around debris.,CXS-7726-DT
Micro,Nimbus X1,Plasma-A,700,0.8,126,98,216,201.0,IonGel,5.2,1.1,76.3,45.8,22.9,7.6,5,7.93,0.961,2,0.409,5,3,68.0,206,283,CASE-9205-H,4025-01-13,Tamsin Ryx,commute,automated,auto,Zenthar Relay,Orryx Haven,Orange,Clear path confirmed. Continuing cruise.,CXS-2100-HQ
SUV,Vortex R7,Plasma-A,1250,1.5,334,159,122,203.9,PlasmaCell,6.7,1.3,72.7,43.6,21.8,7.3,2,2.023,0.37,3,0.834,2,1,32.7,219,17,CASE-4712-W,4025-08-23,Marshal Keir,commute,automated,auto,Lunaris Port,Vega Spire,BurlyWood,Clear path confirmed. Continuing cruise.,CXS-6528-MM
Sedan,Stratos M2,Fusion-B,950,1.2,209,145,213,153.4,IonGel,5.2,1.1,57.0,34.2,17.1,5.7,7,1.193,0.747,0,0.142,3,3,79.9,243,294,CASE-5122-R,4025-08-21,Dr. Calix Renner,commute,automated,auto,Cryon Reach,Vega Spire,CadetBlue,Clear path confirmed. Continuing cruise.,CXS-5607-AX
Sedan,Stratos M2,Fusion-B,950,1.2,258,101,215,201.6,PlasmaCell,6.7,1.3,60.3,36.2,18.1,6.0,7,6.041,0.696,4,0.87,3,3,2.2,161,326,CASE-3327-T,4025-01-13,Captain Kael,commute,automated,auto,Helion Hub,Vega Spire,Red,Minor vibration detected. Monitoring systems.,CXS-6286-HU
Sedan,Stratos M2,Plasma-A,950,1.2,218,136,135,265.7,IonGel,5.2,1.1,67.8,40.7,20.3,6.8,6,4.962,0.296,0,0.164,5,0,42.7,297,297,CASE-6025-Y,4025-09-28,Zara Strix,commute,automated,auto,Lunaris Port,Cryon Reach,YellowGreen,Power levels nominal. Adjusting trajectory.,CXS-3905-XT
Micro,Nimbus X1,Ion-A,700,0.8,173,119,272,299.0,IonGel,5.2,1.1,72.7,43.6,21.8,7.3,5,8.06,0.302,5,0.01,2,4,23.6,207,300,CASE-3170-J,4025-03-14,Elia Vorn,commute,automated,auto,Orryx Haven,Zenthar Relay,RosyBrown,Minor vibration detected. Monitoring systems.,CXS-5783-FV
Sedan,Stratos M2,Ion-A,950,1.2,183,113,278,218.3,PlasmaCell,6.7,1.3,67.5,40.5,20.2,6.8,0,4.247,0.977,3,0.059,4,3,17.1,188,132,CASE-3063-F,4025-05-22,Tamsin Ryx,commute,automated,auto,Cryon Reach,Lunaris Port,Thistle,Re-routing due to unstable path.,CXS-9691-DM
Sedan,Stratos M2,Ion-A,950,1.2,214,114,231,248.5,PlasmaCell,6.7,1.3,51.1,30.7,15.3,5.1,0,5.82,0.564,3,0.937,1,5,10.3,330,270,CASE-7020-I,4025-12-22,Dr. Calix Renner,commute,automated,auto,Cryon Reach,Thalos Crossing,LightGray,Fuel low. Navigating around debris.,CXS-1848-EF
Sedan,Stratos M2,Plasma-A,950,1.2,228,141,297,216.2,FusionCore,8.4,1.6,68.9,41.3,20.7,6.9,7,1.976,0.627,4,0.438,0,4,56.6,16,265,CASE-4178-A,4025-01-07,Elia Vorn,commute,automated,auto,Orryx Haven,Thalos Crossing,MediumPurple,Re-routing due to unstable path.,CXS-2074-OW
SUV,Vortex R7,Ion-A,1250,1.5,270,165,235,133.1,IonGel,5.2,1.1,77.8,46.7,23.3,7.8,0,1.145,0.563,2,0.182,5,2,8.0,214,276,CASE-654-E,4025-09-11,Axel Orov,commute,automated,auto,Orryx Haven,Cerebra Ring,MediumBlue,Re-routing due to unstable path.,CXS-1035-TB
SUV,Vortex R7,Plasma-A,1250,1.5,325,183,284,220.0,IonGel,5.2,1.1,75.8,45.5,22.7,7.6,0,5.888,0.313,0,0.824,3,1,60.5,135,143,CASE-4934-P,4025-07-05,Commander Yulo,commute,automated,auto,Vega Spire,Orryx Haven,MintCream,Clear path confirmed. Continuing cruise.,CXS-5412-CZ
Sedan,Stratos M2,Plasma-A,950,1.2,221,138,261,230.2,FusionCore,8.4,1.6,65.7,39.4,19.7,6.6,0,3.696,0.682,5,0.211,4,0,84.5,79,114,CASE-5207-Q,4025-02-06,Commander Yulo,commute,automated,auto,Helion Hub,Zenthar Relay,Indigo,Power levels nominal. Adjusting trajectory.,CXS-8512-FQ
SUV,Vortex R7,Ion-A,1250,1.5,281,140,241,281.9,IonGel,5.2,1.1,62.8,37.7,18.8,6.3,6,9.145,0.43,4,0.344,3,2,45.1,40,358,CASE-8276-F,4025-10-13,Dr. Calix Renner,commute,automated,auto,Cerebra Ring,Thalos Crossing,PapayaWhip,Fuel low. Navigating around debris.,CXS-9729-RR
SUV,Vortex R7,Fusion-B,1250,1.5,297,189,273,103.3,FusionCore,8.4,1.6,49.7,29.8,14.9,5.0,0,7.428,0.551,2,0.392,1,1,20.8,19,195,CASE-1506-L,4025-09-05,Axel Orov,commute,automated,auto,Cerebra Ring,Thalos Crossing,Indigo,Minor vibration detected. Monitoring systems.,CXS-7606-GV
SUV,Vortex R7,Fusion-B,1250,1.5,327,189,235,181.6,PlasmaCell,6.7,1.3,63.4,38.0,19.0,6.3,1,1.429,0.636,1,0.548,3,3,35.8,232,291,CASE-5424-L,4025-08-28,Axel Orov,commute,automated,auto,Orryx Haven,Cryon Reach,LightYellow,Minor vibration detected. Monitoring systems.,CXS-7687-GY
Sedan,Stratos M2,Plasma-A,950,1.2,204,122,256,297.1,FusionCore,8.4,1.6,76.3,45.8,22.9,7.6,8,8.737,0.567,3,0.376,0,2,10.9,130,268,CASE-8691-P,4025-06-25,Tamsin Ryx,commute,automated,auto,Orryx Haven,Helion Hub,Aqua,Fuel low. Navigating around debris.,CXS-3828-DV
Sedan,Stratos M2,Fusion-B,950,1.2,246,116,163,119.1,PlasmaCell,6.7,1.3,48.0,28.8,14.4,4.8,0,8.955,0.144,4,0.408,5,5,85.0,156,333,CASE-7301-H,4025-03-13,Elia Vorn,commute,automated,auto,Cryon Reach,Thalos Crossing,LemonChiffon,Fuel low. Navigating around debris.,CXS-4716-BV
Sedan,Stratos M2,Fusion-B,950,1.2,216,146,118,143.5,PlasmaCell,6.7,1.3,44.7,26.8,13.4,4.5,7,1.309,0.485,4,0.163,5,1,26.7,5,168,CASE-6248-Z,4025-03-21,Commander Yulo,commute,automated,auto,Cryon Reach,Helion Hub,DarkOrange,Re-routing due to unstable path.,CXS-3479-MI
Sedan,Stratos M2,Plasma-A,950,1.2,246,111,186,266.3,IonGel,5.2,1.1,41.2,24.7,12.4,4.1,4,6.432,0.965,4,0.953,2,3,48.1,2,43,CASE-4633-A,4025-02-20,Zara Strix,commute,automated,auto,Thalos Crossing,Cryon Reach,Tomato,Minor vibration detected. Monitoring systems.,CXS-8763-YL
Micro,Nimbus X1,Plasma-A,700,0.8,143,95,100,189.7,PlasmaCell,6.7,1.3,56.3,33.8,16.9,5.6,2,6.956,0.958,0,0.791,2,0,64.0,162,115,CASE-8335-O,4025-06-16,Zara Strix,commute,automated,auto,Vega Spire,Helion Hub,SlateBlue,Minor vibration detected. Monitoring systems.,CXS-2188-BJ
Micro,Nimbus X1,Plasma-A,700,0.8,132,110,258,163.1,PlasmaCell,6.7,1.3,56.2,33.7,16.9,5.6,1,9.83,0.293,4,0.175,5,2,75.0,298,305,CASE-3154-K,4025-08-07,Commander Yulo,commute,automated,auto,Lunaris Port,Vega Spire,Thistle,Clear path confirmed. Continuing cruise.,CXS-2162-CD
Micro,Nimbus X1,Ion-A,700,0.8,132,113,149,142.0,FusionCore,8.4,1.6,41.6,25.0,12.5,4.2,6,6.589,0.525,5,0.411,1,2,88.8,2,354,CASE-8814-R,4025-05-09,Marshal Keir,commute,automated,auto,Zenthar Relay,Cerebra Ring,AntiqueWhite,Re-routing due to unstable path.,CXS-8707-UC
SUV,Vortex R7,Ion-A,1250,1.5,291,144,118,257.3,PlasmaCell,6.7,1.3,65.2,39.1,19.6,6.5,8,1.695,0.266,4,0.555,0,2,31.2,40,48,CASE-3492-V,4025-11-06,Commander Yulo,commute,automated,auto,Helion Hub,Lunaris Port,Peru,Fuel low. Navigating around debris.,CXS-6258-DG
SUV,Vortex R7,Plasma-A,1250,1.5,283,157,258,178.5,PlasmaCell,6.7,1.3,54.6,32.8,16.4,5.5,0,6.438,0.831,2,0.118,0,1,54.4,279,76,CASE-7130-U,4025-08-01,Dr. Calix Renner,commute,automated,auto,Vega Spire,Zenthar Relay,Cornsilk,Clear path confirmed. Continuing cruise.,CXS-3919-XV
Sedan,Stratos M2,Ion-A,950,1.2,249,101,153,217.7,PlasmaCell,6.7,1.3,55.7,33.4,16.7,5.6,8,7.065,0.984,4,0.529,2,1,54.7,173,46,CASE-389-O,4025-09-12,Dr. Calix Renner,commute,automated,auto,Orryx Haven,Thalos Crossing,MediumPurple,Fuel low. Navigating around debris.,CXS-7260-BC
SUV,Vortex R7,Ion-A,1250,1.5,338,167,253,141.3,PlasmaCell,6.7,1.3,48.1,28.9,14.4,4.8,3,5.146,0.123,0,0.839,4,5,86.8,285,247,CASE-889-F,4025-04-02,Zara Strix,commute,automated,auto,Cryon Reach,Orryx Haven,LightCoral,Fuel low. Navigating around debris.,CXS-1697-RC
Micro,Nimbus X1,Plasma-A,700,0.8,130,82,283,123.5,PlasmaCell,6.7,1.3,68.0,40.8,20.4,6.8,3,9.361,0.429,3,0.331,1,3,21.7,336,61,CASE-3729-I,4025-02-03,Axel Orov,commute,automated,auto,Vega Spire,Helion Hub,PaleTurquoise,Fuel low. Navigating around debris.,CXS-2825-MO
Micro,Nimbus X1,Plasma-A,700,0.8,161,105,175,298.8,IonGel,5.2,1.1,71.9,43.1,21.6,7.2,7,5.423,0.424,3,0.934,4,5,80.3,70,327,CASE-6626-N,4025-04-20,Dr. Calix Renner,commute,automated,auto,Orryx Haven,Vega Spire,Maroon,Re-routing due to unstable path.,CXS-4222-AM
Sedan,Stratos M2,Plasma-A,950,1.2,236,148,174,178.1,IonGel,5.2,1.1,42.9,25.7,12.9,4.3,7,9.76,0.463,5,0.369,1,0,12.4,196,37,CASE-1938-R,4025-05-14,Tamsin Ryx,commute,automated,auto,Helion Hub,Cerebra Ring,AntiqueWhite,Minor vibration detected. Monitoring systems.,CXS-9759-UX
SUV,Vortex R7,Plasma-A,1250,1.5,252,148,224,262.6,FusionCore,8.4,1.6,76.3,45.8,22.9,7.6,5,1.447,0.453,0,0.13,5,0,58.2,219,136,CASE-1036-Y,4025-07-02,Zara Strix,commute,automated,auto,Lunaris Port,Orryx Haven,Brown,Minor vibration detected. Monitoring systems.,CXS-1131-WC
Micro,Nimbus X1,Fusion-B,700,0.8,154,117,102,271.9,IonGel,5.2,1.1,63.5,38.1,19.1,6.4,1,1.193,0.236,3,0.577,2,1,77.2,294,332,CASE-8238-D,4025-11-01,Dr. Calix Renner,commute,automated,auto,Vega Spire,Orryx Haven,LightSteelBlue,Fuel low. Navigating around debris.,CXS-4058-ZV
