car_type,car_model,engine_class,chassis_weight_kg,moment_of_inertia,engine_weight_kg,thruster_weight_kg,fuel_weight_kg,starting_fuel_kWh,fuel_type,energy_density_MJ_per_kg,mass_density_kg_per_L,total_thrust_kN,thrust_rear_kN,thrust_front_kN,thrust_side_kN,FOV_Threat_Count,Min_Distance_In_FOV,FOV_Density,FOV_Front_Cone_Threat_Count,Angle_Weighted_Density,Threats_Left_Sector,Threats_Right_Sector,Average_Threat_Angle_Offset,heading_deg,previous_heading_deg,test_id,test_date,assigned_by,mission_type,crew_status,navigation_mode,origin_station,destination_station,car_color,last_telemetry_message,ship_serial_number
Sedan,Stratos M2,Plasma-A,950,1.2,238,126,292,232.0,FusionCore,8.4,1.6,42.1,25.3,12.6,4.2,0,2.09,0.75,3,0.14,2,5,66.8,270,224,CASE-1229-X,4025-03-06,Zara Strix,commute,automated,auto,Vega Spire,Cerebra Ring,DarkGreen,Power levels nominal. Adjusting trajectory.,CXS-5074-IU
Sedan,Stratos M2,Ion-A,950,1.2,259,147,154,107.4,PlasmaCell,6.7,1.3,62.9,37.7,18.9,6.3,2,5.1,0.89,2,0.78,0,1,68.8,144,90,CASE-7483-J,4025-01-22,Tamsin Ryx,commute,automated,auto,Cerebra Ring,Helion Hub,LightGray,Minor vibration detected. Monitoring systems.,CXS-2645-OB
Sedan,Stratos M2,Ion-A,950,1.2,216,101,274,179.0,PlasmaCell,6.7,1.3,61.0,36.6,18.3,6.1,4,4.38,0.12,4,0.19,2,2,64.9,33,335,CASE-2862-B,4025-03-20,Captain Kael,commute,automated,auto,Helion Hub,Lunaris Port,LightSteelBlue,Fuel low. Navigating around debris.,CXS-1020-LZ
Sedan,Stratos M2,Plasma-A,950,1.2,252,138,132,255.8,FusionCore,8.4,1.6,63.3,38.0,19.0,6.3,4,2.72,0.94,4,0.33,2,3,27.6,66,108,CASE-5123-N,4025-02-05,Tamsin Ryx,commute,automated,auto,Lunaris Port,Vega Spire,DarkOrange,Clear path confirmed. Continuing cruise.,CXS-1443-DY
SUV,Vortex R7,Ion-A,1250,1.5,259,196,299,131.2,PlasmaCell,6.7,1.3,45.6,27.4,13.7,4.6,2,5.31,0.6,2,0.06,4,4,5.5,43,220,CASE-158-E,4025-06-20,Zara Strix,commute,automated,auto,Thalos Crossing,Lunaris Port,FloralWhite,Power levels nominal. Adjusting trajectory.,CXS-7982-KL
Micro,Nimbus X1,Fusion-B,700,0.8,121,106,133,125.3,IonGel,5.2,1.1,51.3,30.8,15.4,5.1,0,3.0,0.74,2,0.03,0,0,1.5,185,207,CASE-4395-X,4025-03-27,Captain Kael,commute,automated,auto,Vega Spire,Helion Hub,DarkGoldenRod,Re-routing due to unstable path.,CXS-9132-LK
Micro,Nimbus X1,Ion-A,700,0.8,178,120,194,184.6,FusionCore,8.4,1.6,71.5,42.9,21.4,7.2,5,4.35,0.48,1,0.95,2,3,75.7,70,128,CASE-1865-M,4025-11-25,Commander Yulo,commute,automated,auto,Vega Spire,Helion Hub,PaleGoldenRod,Minor vibration detected. Monitoring systems.,CXS-8565-OI
SUV,Vortex R7,Fusion-B,1250,1.5,250,147,242,111.9,IonGel,5.2,1.1,44.7,26.8,13.4,4.5,6,5.98,0.19,3,0.28,0,3,14.6,264,21,CASE-7835-Z,4025-12-26,Tamsin Ryx,commute,automated,auto,Vega Spire,Lunaris Port,PeachPuff,Power levels nominal. Adjusting trajectory.,CXS-9919-UZ
Sedan,Stratos M2,Ion-A,950,1.2,246,106,271,173.2,PlasmaCell,6.7,1.3,44.3,26.6,13.3,4.4,3,5.58,0.47,0,0.25,3,5,20.6,40,24,CASE-1852-E,4025-08-03,Captain Kael,commute,automated,auto,Lunaris Port,Vega Spire,Chocolate,Power levels nominal. Adjusting trajectory.,CXS-5714-FD
SUV,Vortex R7,Fusion-B,1250,1.5,317,157,176,139.9,FusionCore,8.4,1.6,56.0,33.6,16.8,5.6,2,4.14,0.87,5,0.36,3,5,38.7,129,254,CASE-9678-P,4025-10-14,Dr. Calix Renner,commute,automated,auto,Vega Spire,Cryon Reach,Purple,Power levels nominal. Adjusting trajectory.,CXS-1486-FT
Sedan,Stratos M2,Fusion-B,950,1.2,195,135,185,139.8,IonGel,5.2,1.1,66.8,40.1,20.0,6.7,6,9.01,0.49,1,0.08,4,0,47.2,70,358,CASE-5875-T,4025-05-27,Marshal Keir,commute,automated,auto,Cryon Reach,Cerebra Ring,Black,Clear path confirmed. Continuing cruise.,CXS-8782-VX
Sedan,Stratos M2,Ion-A,950,1.2,184,103,203,183.0,FusionCore,8.4,1.6,44.0,26.4,13.2,4.4,7,7.0,0.21,2,0.04,5,5,23.6,120,278,CASE-7914-P,4025-01-15,Elia Vorn,commute,automated,auto,Helion Hub,Lunaris Port,DarkOliveGreen,Power levels nominal. Adjusting trajectory.,CXS-2113-NO
Micro,Nimbus X1,Ion-A,700,0.8,156,120,169,214.8,PlasmaCell,6.7,1.3,52.6,31.6,15.8,5.3,8,1.34,0.63,5,0.83,3,3,70.5,270,252,CASE-1037-I,4025-05-20,Marshal Keir,commute,automated,auto,Vega Spire,Helion Hub,Maroon,Power levels nominal. Adjusting trajectory.,CXS-4664-AW
Micro,Nimbus X1,Plasma-A,700,0.8,124,92,251,187.8,FusionCore,8.4,1.6,44.8,26.9,13.4,4.5,2,2.95,0.36,0,0.49,4,2,22.3,89,165,CASE-8598-Y,4025-07-04,Elia Vorn,commute,automated,auto,Cerebra Ring,Zenthar Relay,Ivory,Clear path confirmed. Continuing cruise.,CXS-8158-VK
Sedan,Stratos M2,Plasma-A,950,1.2,206,147,231,233.9,PlasmaCell,6.7,1.3,63.8,38.3,19.1,6.4,4,2.49,0.49,5,0.14,1,3,4.6,235,276,CASE-8570-W,4025-12-27,Dr. Calix Renner,commute,automated,auto,Vega Spire,Thalos Crossing,DarkGray,Power levels nominal. Adjusting trajectory.,CXS-3810-NV
Sedan,Stratos M2,Plasma-A,950,1.2,191,126,140,232.2,IonGel,5.2,1.1,66.4,39.8,19.9,6.6,8,6.36,0.9,4,0.45,1,0,7.5,227,11,CASE-4072-P,4025-06-22,Elia Vorn,commute,automated,auto,Zenthar Relay,Vega Spire,MediumTurquoise,Fuel low. Navigating around debris.,CXS-9806-VV
Micro,Nimbus X1,Plasma-A,700,0.8,160,117,269,201.6,FusionCore,8.4,1.6,72.6,43.6,21.8,7.3,2,7.82,0.51,2,0.52,5,1,51.4,225,259,CASE-6305-E,4025-09-05,Axel Orov,commute,automated,auto,Vega Spire,Cerebra Ring,CadetBlue,Re-routing due to unstable path.,CXS-7124-AU
SUV,Vortex R7,Ion-A,1250,1.5,251,174,115,262.4,IonGel,5.2,1.1,50.4,30.2,15.1,5.0,1,8.46,0.26,1,0.38,0,2,53.6,46,331,CASE-8283-P,4025-08-22,Commander Yulo,commute,automated,auto,Lunaris Port,Cerebra Ring,Snow,Re-routing due to unstable path.,CXS-2376-FC
Sedan,Stratos M2,Fusion-B,950,1.2,245,131,251,154.1,PlasmaCell,6.7,1.3,46.6,28.0,14.0,4.7,7,6.98,0.15,0,0.59,1,5,10.6,45,297,CASE-5253-H,4025-10-22,Commander Yulo,commute,automated,auto,Cerebra Ring,Orryx Haven,MediumPurple,Clear path confirmed. Continuing cruise.,CXS-7938-IB
Sedan,Stratos M2,Plasma-A,950,1.2,225,127,226,279.9,IonGel,5.2,1.1,65.7,39.4,19.7,6.6,5,7.51,0.42,3,0.58,5,5,57.7,93,149,CASE-3648-R,4025-09-08,Axel Orov,commute,automated,auto,Orryx Haven,Thalos Crossing,OldLace,Minor vibration detected. Monitoring systems.,CXS-1740-MH
Micro,Nimbus X1,Ion-A,700,0.8,179,106,263,156.6,PlasmaCell,6.7,1.3,64.4,38.6,19.3,6.4,4,5.08,0.38,0,0.44,1,4,30.4,197,72,CASE-7521-O,4025-07-01,Axel Orov,commute,automated,auto,Cerebra Ring,Cryon Reach,RosyBrown,Minor vibration detected. Monitoring systems.,CXS-3618-CP
SUV,Vortex R7,Fusion-B,1250,1.5,324,188,261,181.3,IonGel,5.2,1.1,61.7,37.0,18.5,6.2,8,7.27,0.31,0,0.88,1,2,35.6,77,269,CASE-5178-D,4025-09-13,Tamsin Ryx,commute,automated,auto,Orryx Haven,Lunaris Port,SpringGreen,Re-routing due to unstable path.,CXS-8293-XU
Micro,Nimbus X1,Ion-A,700,0.8,156,84,105,224.6,FusionCore,8.4,1.6,42.5,25.5,12.8,4.2,3,4.22,0.78,4,0.64,1,1,64.3,55,119,CASE-1681-M,4025-10-25,Tamsin Ryx,commute,automated,auto,Zenthar Relay,Vega Spire,PaleVioletRed,Power levels nominal. Adjusting trajectory.,CXS-4495-BR
SUV,Vortex R7,Plasma-A,1250,1.5,302,197,187,137.3,IonGel,5.2,1.1,49.9,29.9,15.0,5.0,0,9.19,0.42,2,0.75,3,1,23.6,315,49,CASE-2-C,4025-06-25,Elia Vorn,commute,automated,auto,Zenthar Relay,Helion Hub,LimeGreen,Clear path confirmed. Continuing cruise.,CXS-8027-QR
SUV,Vortex R7,Ion-A,1250,1.5,333,142,278,157.8,IonGel,5.2,1.1,41.1,24.7,12.3,4.1,8,2.14,0.33,4,0.57,4,5,3.8,277,1,CASE-7474-K,4025-12-03,Commander Yulo,commute,automated,auto,Cerebra Ring,Vega Spire,Moccasin,Clear path confirmed. Continuing cruise.,CXS-7565-BH
SUV,Vortex R7,Fusion-B,1250,1.5,320,149,169,115.9,IonGel,5.2,1.1,50.8,30.5,15.2,5.1,6,9.52,0.59,4,0.66,4,1,62.9,297,202,CASE-5439-R,4025-03-13,Captain Kael,commute,automated,auto,Vega Spire,Cryon Reach,Sienna,Minor vibration detected. Monitoring systems.,CXS-8214-WV
SUV,Vortex R7,Fusion-B,1250,1.5,314,164,179,237.7,PlasmaCell,6.7,1.3,74.7,44.8,22.4,7.5,2,7.5,0.71,0,0.84,3,2,22.2,195,355,CASE-7414-D,4025-02-04,Captain Kael,commute,automated,auto,Helion Hub,Zenthar Relay,DarkGray,Power levels nominal. Adjusting trajectory.,CXS-1728-YV
SUV,Vortex R7,Ion-A,1250,1.5,264,144,120,184.5,FusionCore,8.4,1.6,69.1,41.5,20.7,6.9,6,9.78,0.68,0,0.51,2,2,33.5,28,194,CASE-35-K,4025-06-08,Tamsin Ryx,commute,automated,auto,Cryon Reach,Cerebra Ring,MidnightBlue,Clear path confirmed. Continuing cruise.,CXS-8954-UZ
Sedan,Stratos M2,Fusion-B,950,1.2,186,101,267,230.3,PlasmaCell,6.7,1.3,52.0,31.2,15.6,5.2,6,9.99,0.71,2,0.79,5,4,55.2,220,254,CASE-8973-Q,4025-01-10,Axel Orov,commute,automated,auto,Orryx Haven,Zenthar Relay,Navy,Fuel low. Navigating around debris.,CXS-7724-WD
Sedan,Stratos M2,Ion-A,950,1.2,221,150,167,132.4,FusionCore,8.4,1.6,72.8,43.7,21.8,7.3,7,4.06,0.9,4,0.45,2,2,86.8,98,259,CASE-2689-P,4025-08-25,Zara Strix,commute,automated,auto,Zenthar Relay,Helion Hub,DarkSlateGray,Re-routing due to unstable path.,CXS-1473-WX
SUV,Vortex R7,Plasma-A,1250,1.5,266,155,166,259.8,FusionCore,8.4,1.6,75.0,45.0,22.5,7.5,6,6.69,0.64,2,0.23,0,0,62.5,345,217,CASE-6704-D,4025-01-04,Captain Kael,commute,automated,auto,Orryx Haven,Cerebra Ring,LightCyan,Re-routing due to unstable path.,CXS-3625-TG
Sedan,Stratos M2,Ion-A,950,1.2,195,111,175,136.2,IonGel,5.2,1.1,70.5,42.3,21.1,7.1,2,7.87,0.65,3,0.03,0,1,25.3,51,47,CASE-1978-M,4025-05-13,Commander Yulo,commute,automated,auto,Thalos Crossing,Cerebra Ring,IndianRed,Clear path confirmed. Continuing cruise.,CXS-7103-OZ
Micro,Nimbus X1,Ion-A,700,0.8,172,96,232,227.9,PlasmaCell,6.7,1.3,79.7,47.8,23.9,8.0,7,7.4,0.99,1,0.2,0,1,52.0,183,227,CASE-5536-D,4025-09-13,Commander Yulo,commute,automated,auto,Lunaris Port,Vega Spire,PapayaWhip,Minor vibration detected. Monitoring systems.,CXS-1223-BU
SUV,Vortex R7,Plasma-A,1250,1.5,307,148,204,258.5,PlasmaCell,6.7,1.3,74.1,44.5,22.2,7.4,3,5.76,0.31,3,0.34,3,2,62.7,197,272,CASE-9647-D,4025-03-02,Marshal Keir,commute,automated,auto,Cerebra Ring,Vega Spire,RoyalBlue,Power levels nominal. Adjusting trajectory.,CXS-1787-OV
SUV,Vortex R7,Plasma-A,1250,1.5,320,162,143,173.7,PlasmaCell,6.7,1.3,50.6,30.4,15.2,5.1,3,5.53,0.89,2,0.8,2,0,2.8,219,130,CASE-8260-E,4025-11-18,Marshal Keir,commute,automated,auto,Orryx Haven,Zenthar Relay,SpringGreen,Power levels nominal. Adjusting trajectory.,CXS-6005-AQ
Micro,Nimbus X1,Plasma-A,700,0.8,143,98,219,167.7,PlasmaCell,6.7,1.3,45.8,27.5,13.7,4.6,7,3.57,0.58,5,0.73,3,5,84.6,43,230,CASE-795-R,4025-04-05,Elia Vorn,commute,automated,auto,Cryon Reach,Vega Spire,Plum,Fuel low. Navigating around debris.,CXS-8182-SP
SUV,Vortex R7,Plasma-A,1250,1.5,276,155,175,229.0,PlasmaCell,6.7,1.3,67.1,40.3,20.1,6.7,8,5.85,0.72,0,0.9,2,5,1.1,277,31,CASE-2903-W,4025-04-28,Marshal Keir,commute,automated,auto,Orryx Haven,Thalos Crossing,ForestGreen,Power levels nominal. Adjusting trajectory.,CXS-2102-XE
Micro,Nimbus X1,Ion-A,700,0.8,170,104,110,151.0,IonGel,5.2,1.1,68.6,41.2,20.6,6.9,8,5.53,0.23,4,0.89,2,1,79.3,6,18,CASE-6347-V,4025-04-11,Zara Strix,commute,automated,auto,Cryon Reach,Lunaris Port,MediumBlue,Minor vibration detected. Monitoring systems.,CXS-2701-QM
Micro,Nimbus X1,Fusion-B,700,0.8,124,105,221,201.0,FusionCore,8.4,1.6,60.6,36.4,18.2,6.1,4,9.25,0.96,2,0.26,0,4,18.9,273,185,CASE-9977-W,4025-05-09,Captain Kael,commute,automated,auto,Vega Spire,Cerebra Ring,LightBlue,Fuel low. Navigating around debris.,CXS-2080-IM
SUV,Vortex R7,Fusion-B,1250,1.5,327,179,215,240.9,IonGel,5.2,1.1,62.1,37.3,18.6,6.2,8,5.11,0.55,5,0.26,4,5,34.7,318,290,CASE-4819-O,4025-02-05,Tamsin Ryx,commute,automated,auto,Lunaris Port,Helion Hub,DarkSlateBlue,Minor vibration detected. Monitoring systems.,CXS-7972-EN
Micro,Nimbus X1,Plasma-A,700,0.8,153,112,295,238.1,IonGel,5.2,1.1,42.4,25.4,12.7,4.2,7,7.13,0.33,1,0.04,0,5,88.8,276,195,CASE-8393-J,4025-02-09,Marshal Keir,commute,automated,auto,Helion Hub,Thalos Crossing,Maroon,Clear path confirmed. Continuing cruise.,CXS-5139-WX
Sedan,Stratos M2,Plasma-A,950,1.2,214,108,242,229.7,IonGel,5.2,1.1,63.7,38.2,19.1,6.4,1,9.87,0.69,3,0.03,1,4,18.9,88,264,CASE-3560-G,4025-02-05,Tamsin Ryx,commute,automated,auto,Orryx Haven,Cryon Reach,HoneyDew,Minor vibration detected. Monitoring systems.,CXS-9432-TW
Sedan,Stratos M2,Fusion-B,950,1.2,253,135,142,129.1,IonGel,5.2,1.1,41.8,25.1,12.5,4.2,0,1.57,0.57,3,0.43,0,0,81.9,260,323,CASE-5657-V,4025-03-01,Marshal Keir,commute,automated,auto,Vega Spire,Lunaris Port,DarkSeaGreen,Fuel low. Navigating around debris.,CXS-8878-WU
Micro,Nimbus X1,Ion-A,700,0.8,144,87,240,116.7,IonGel,5.2,1.1,51.8,31.1,15.5,5.2,3,9.08,0.36,2,0.65,5,0,53.1,24,247,CASE-8255-R,4025-01-24,Elia Vorn,commute,automated,auto,Helion Hub,Cerebra Ring,MediumBlue,Re-routing due to unstable path.,CXS-5527-WD
SUV,Vortex R7,Fusion-B,1250,1.5,320,181,149,163.0,IonGel,5.2,1.1,56.3,33.8,16.9,5.6,0,5.11,0.78,1,0.0,2,2,85.7,301,194,CASE-9212-P,4025-04-24,Dr. Calix Renner,commute,automated,auto,Helion Hub,Vega Spire,PapayaWhip,Power levels nominal. Adjusting trajectory.,CXS-8168-VX
Sedan,Stratos M2,Plasma-A,950,1.2,222,101,111,187.2,PlasmaCell,6.7,1.3,78.9,47.3,23.7,7.9,6,9.25,0.37,0,0.71,5,1,88.8,0,228,CASE-4684-N,4025-01-21,Elia Vorn,commute,automated,auto,Cerebra Ring,Zenthar Relay,Aquamarine,Power levels nominal. Adjusting trajectory.,CXS-9874-QD
SUV,Vortex R7,Ion-A,1250,1.5,262,165,251,153.8,PlasmaCell,6.7,1.3,64.7,38.8,19.4,6.5,3,3.65,0.23,4,0.73,4,4,36.5,198,310,CASE-6240-E,4025-07-18,Tamsin Ryx,commute,automated,auto,Lunaris Port,Helion Hub,CadetBlue,Clear path confirmed. Continuing cruise.,CXS-8522-VB
Sedan,Stratos M2,Ion-A,950,1.2,247,114,210,211.6,PlasmaCell,6.7,1.3,60.8,36.5,18.2,6.1,0,4.34,0.63,1,0.36,0,4,40.9,193,11,CASE-4374-Y,4025-02-12,Commander Yulo,commute,automated,auto,Vega Spire,Thalos Crossing,DodgerBlue,Minor vibration detected. Monitoring systems.,CXS-4878-JV
Sedan,Stratos M2,Fusion-B,950,1.2,182,105,210,276.2,IonGel,5.2,1.1,70.6,42.4,21.2,7.1,1,5.98,0.11,4,0.37,1,0,70.6,184,171,CASE-2399-B,4025-01-10,Marshal Keir,commute,automated,auto,Helion Hub,Thalos Crossing,LightYellow,Clear path confirmed. Continuing cruise.,CXS-9363-GY
SUV,Vortex R7,Plasma-A,1250,1.5,265,169,216,158.2,FusionCore,8.4,1.6,43.6,26.2,13.1,4.4,1,1.87,0.71,5,0.55,2,0,54.8,303,206,CASE-529-L,4025-10-06,Axel Orov,commute,automated,auto,Orryx Haven,Thalos Crossing,RoyalBlue,Clear path confirmed. Continuing cruise.,CXS-3257-DT
SUV,Vortex R7,Plasma-A,1250,1.5,284,151,136,220.6,IonGel,5.2,1.1,59.1,35.5,17.7,5.9,5,3.4,0.22,4,0.35,2,2,43.7,23,163,CASE-9205-H,4025-12-24,Dr. Calix Renner,commute,automated,auto,Vega Spire,Thalos Crossing,Orange,Re-routing due to unstable path.,CXS-8128-HQ
Micro,Nimbus X1,Plasma-A,700,0.8,128,80,136,125.3,PlasmaCell,6.7,1.3,74.8,44.9,22.4,7.5,6,2.98,0.73,2,0.41,0,3,15.5,69,142,CASE-4712-W,4025-02-21,Dr. Calix Renner,commute,automated,auto,Thalos Crossing,Lunaris Port,BurlyWood,Power levels nominal. Adjusting trajectory.,CXS-8700-MM
Sedan,Stratos M2,Fusion-B,950,1.2,244,110,256,165.6,PlasmaCell,6.7,1.3,68.8,41.3,20.6,6.9,8,2.64,0.72,5,0.45,0,1,89.4,37,199,CASE-5122-R,4025-08-17,Dr. Calix Renner,commute,automated,auto,Zenthar Relay,Lunaris Port,CadetBlue,Power levels nominal. Adjusting trajectory.,CXS-9884-AX
SUV,Vortex R7,Fusion-B,1250,1.5,250,170,115,257.3,IonGel,5.2,1.1,77.7,46.6,23.3,7.8,2,8.59,0.9,0,0.98,5,0,28.3,218,41,CASE-3327-T,4025-06-01,Elia Vorn,commute,automated,auto,Lunaris Port,Vega Spire,Red,Minor vibration detected. Monitoring systems.,CXS-1714-HU
Micro,Nimbus X1,Plasma-A,700,0.8,143,94,113,264.2,FusionCore,8.4,1.6,45.4,27.2,13.6,4.5,0,1.04,0.54,5,0.83,5,0,79.0,293,159,CASE-6025-Y,4025-10-11,Elia Vorn,commute,automated,auto,Lunaris Port,Thalos Crossing,YellowGreen,Clear path confirmed. Continuing cruise.,CXS-6361-XT
Micro,Nimbus X1,Ion-A,700,0.8,138,94,136,259.5,PlasmaCell,6.7,1.3,60.9,36.5,18.3,6.1,4,3.51,0.52,0,0.41,5,0,86.3,263,72,CASE-3170-J,4025-03-20,Zara Strix,commute,automated,auto,Cerebra Ring,Cryon Reach,RosyBrown,Re-routing due to unstable path.,CXS-8768-FV
Sedan,Stratos M2,Ion-A,950,1.2,219,134,154,280.3,IonGel,5.2,1.1,69.0,41.4,20.7,6.9,5,7.97,0.7,3,0.22,1,0,42.1,151,109,CASE-3063-F,4025-01-05,Axel Orov,commute,automated,auto,Vega Spire,Lunaris Port,Thistle,Re-routing due to unstable path.,CXS-6897-DM
SUV,Vortex R7,Ion-A,1250,1.5,282,173,186,274.3,IonGel,5.2,1.1,46.1,27.7,13.8,4.6,6,5.03,0.63,1,0.99,2,2,83.8,257,99,CASE-7020-I,4025-07-02,Axel Orov,commute,automated,auto,Lunaris Port,Cerebra Ring,LightGray,Minor vibration detected. Monitoring systems.,CXS-9964-EF
SUV,Vortex R7,Plasma-A,1250,1.5,272,160,197,284.2,IonGel,5.2,1.1,71.9,43.1,21.6,7.2,5,1.48,0.83,2,0.7,3,2,40.4,171,180,CASE-4178-A,4025-01-11,Marshal Keir,commute,automated,auto,Zenthar Relay,Cerebra Ring,MediumPurple,Minor vibration detected. Monitoring systems.,CXS-2311-OW
SUV,Vortex R7,Ion-A,1250,1.5,300,150,244,136.6,IonGel,5.2,1.1,73.0,43.8,21.9,7.3,4,7.58,0.7,4,0.1,1,0,85.6,51,236,CASE-654-E,4025-01-16,Captain Kael,commute,automated,auto,Lunaris Port,Helion Hub,MediumBlue,Power levels nominal. Adjusting trajectory.,CXS-9315-TB
SUV,Vortex R7,Plasma-A,1250,1.5,262,178,104,128.5,PlasmaCell,6.7,1.3,72.2,43.3,21.7,7.2,0,4.66,0.66,1,0.32,2,5,84.6,349,90,CASE-4934-P,4025-03-21,Dr. Calix Renner,commute,automated,auto,Thalos Crossing,Cerebra Ring,MintCream,Fuel low. Navigating around debris.,CXS-1010-CZ
Sedan,Stratos M2,Plasma-A,950,1.2,197,111,180,257.0,FusionCore,8.4,1.6,76.0,45.6,22.8,7.6,0,1.71,0.2,1,0.86,1,2,87.0,335,351,CASE-5207-Q,4025-07-25,Dr. Calix Renner,commute,automated,auto,Helion Hub,Lunaris Port,Indigo,Fuel low. Navigating around debris.,CXS-5253-FQ
SUV,Vortex R7,Ion-A,1250,1.5,331,196,186,106.4,PlasmaCell,6.7,1.3,51.3,30.8,15.4,5.1,8,1.45,0.42,5,0.59,2,5,2.5,118,341,CASE-8276-F,4025-03-15,Commander Yulo,commute,automated,auto,Thalos Crossing,Vega Spire,PapayaWhip,Fuel low. Navigating around debris.,CXS-2077-RR
Sedan,Stratos M2,Fusion-B,950,1.2,181,125,273,224.4,FusionCore,8.4,1.6,78.8,47.3,23.6,7.9,2,9.44,0.89,3,0.05,4,5,87.5,145,32,CASE-1506-L,4025-05-12,Elia Vorn,commute,automated,auto,Lunaris Port,Cryon Reach,Indigo,Power levels nominal. Adjusting trajectory.,CXS-2179-GV
Micro,Nimbus X1,Fusion-B,700,0.8,139,120,124,291.1,PlasmaCell,6.7,1.3,79.6,47.8,23.9,8.0,5,2.32,0.43,0,0.03,3,3,51.2,295,6,CASE-5424-L,4025-04-12,Captain Kael,commute,automated,auto,Helion Hub,Orryx Haven,LightYellow,Re-routing due to unstable path.,CXS-1314-GY
SUV,Vortex R7,Plasma-A,1250,1.5,323,167,115,114.7,PlasmaCell,6.7,1.3,55.5,33.3,16.6,5.6,4,7.25,0.21,1,0.66,4,2,27.6,357,191,CASE-8691-P,4025-08-17,Dr. Calix Renner,commute,automated,auto,Thalos Crossing,Zenthar Relay,Aqua,Fuel low. Navigating around debris.,CXS-4686-DV
Sedan,Stratos M2,Fusion-B,950,1.2,180,125,217,175.4,FusionCore,8.4,1.6,73.9,44.3,22.2,7.4,5,8.46,0.17,1,0.99,2,2,11.7,200,94,CASE-7301-H,4025-04-06,Captain Kael,commute,automated,auto,Orryx Haven,Helion Hub,LemonChiffon,Power levels nominal. Adjusting trajectory.,CXS-5683-BV
Sedan,Stratos M2,Fusion-B,950,1.2,238,134,147,216.4,FusionCore,8.4,1.6,65.1,39.1,19.5,6.5,1,1.63,0.76,0,0.57,5,3,75.5,23,182,CASE-6248-Z,4025-06-28,Tamsin Ryx,commute,automated,auto,Orryx Haven,Cryon Reach,DarkOrange,Re-routing due to unstable path.,CXS-5002-MI
Sedan,Stratos M2,Plasma-A,950,1.2,249,135,230,150.7,FusionCore,8.4,1.6,40.6,24.4,12.2,4.1,2,6.55,0.11,5,0.33,3,2,67.9,288,284,CASE-4633-A,4025-04-26,Zara Strix,commute,automated,auto,Vega Spire,Cerebra Ring,Tomato,Clear path confirmed. Continuing cruise.,CXS-9897-YL
SUV,Vortex R7,Plasma-A,1250,1.5,291,194,147,117.5,PlasmaCell,6.7,1.3,63.7,38.2,19.1,6.4,3,4.77,0.82,1,0.8,5,1,41.2,181,266,CASE-8335-O,4025-01-08,Marshal Keir,commute,automated,auto,Cerebra Ring,Zenthar Relay,SlateBlue,Clear path confirmed. Continuing cruise.,CXS-4056-BJ
Sedan,Stratos M2,Plasma-A,950,1.2,212,129,106,239.0,FusionCore,8.4,1.6,45.0,27.0,13.5,4.5,8,1.06,0.27,5,0.96,0,5,71.6,338,87,CASE-3154-K,4025-03-08,Elia Vorn,commute,automated,auto,Thalos Crossing,Vega Spire,Thistle,Re-routing due to unstable path.,CXS-2106-CD
SUV,Vortex R7,Ion-A,1250,1.5,317,190,233,214.6,IonGel,5.2,1.1,59.6,35.8,17.9,6.0,1,5.53,0.29,2,0.33,4,0,65.7,160,291,CASE-8814-R,4025-02-25,Elia Vorn,commute,automated,auto,Lunaris Port,Helion Hub,AntiqueWhite,Clear path confirmed. Continuing cruise.,CXS-8598-UC
Micro,Nimbus X1,Ion-A,700,0.8,150,90,276,118.8,PlasmaCell,6.7,1.3,62.2,37.3,18.7,6.2,3,1.6,0.98,4,0.94,4,4,43.2,88,260,CASE-3492-V,4025-09-25,Tamsin Ryx,commute,automated,auto,Lunaris Port,Helion Hub,Peru,Clear path confirmed. Continuing cruise.,CXS-5523-DG
SUV,Vortex R7,Plasma-A,1250,1.5,289,195,268,119.2,IonGel,5.2,1.1,60.6,36.4,18.2,6.1,8,2.92,0.37,1,0.63,1,1,59.6,79,30,CASE-7130-U,4025-01-06,Marshal Keir,commute,automated,auto,Orryx Haven,Thalos Crossing,Cornsilk,Power levels nominal. Adjusting trajectory.,CXS-5128-XV
Sedan,Stratos M2,Ion-A,950,1.2,215,117,171,231.0,FusionCore,8.4,1.6,69.2,41.5,20.8,6.9,3,7.31,0.71,5,0.63,0,1,3.3,106,25,CASE-389-O,4025-10-23,Captain Kael,commute,automated,auto,Vega Spire,Cerebra Ring,MediumPurple,Minor vibration detected. Monitoring systems.,CXS-5538-BC
Micro,Nimbus X1,Ion-A,700,0.8,164,89,133,126.1,IonGel,5.2,1.1,57.6,34.6,17.3,5.8,3,1.37,0.8,1,0.5,3,2,79.8,208,129,CASE-889-F,4025-06-23,Elia Vorn,commute,automated,auto,Helion Hub,Orryx Haven,LightCoral,Fuel low. Navigating around debris.,CXS-7485-RC
Sedan,Stratos M2,Plasma-A,950,1.2,180,143,188,243.0,IonGel,5.2,1.1,63.8,38.3,19.1,6.4,8,3.02,0.79,5,0.02,1,4,8.1,349,351,CASE-3729-I,4025-02-20,Zara Strix,commute,automated,auto,Thalos Crossing,Helion Hub,PaleTurquoise,Minor vibration detected. Monitoring systems.,CXS-2212-MO
